DimCustomer;;;;;DimStore;;;DimProduct;;;;FactSales;;;;;;;;;;;;;
FirstName;LastName;Email;ContactNumber;LoyaltyMember;City;Province;Store;ProductName;ProductID;Category;Supplier;SaleID;OrderDate;CustomerID;UnitPrice;Quantity;DiscountPercent;TotalAmount;PaymentMethod;PaymentStatus;SalesChannel;SalesPerson;StockLevel;Promotion;OrderStatus
Michael;Adams;michael.adams669@gmail.com;27829122108;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Coffee;P665;Beverages;Green Farms;S002358;2025/12/24;C7366;86.4;3;5;246.24;Cash;Paid;Online;Employee 048;201;Buy 2 Get 1;Completed
Grace;Green;grace.green772@gmail.com;27799866068;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Toilet Paper;P288;Household;Urban Supply Co;S002359;2025/11/18;C1255;234.82;2;15;399.19;EFT;Paid;In-Store;Employee 047;2;Winter Special;Completed
Michael;Moore;michael.moore426@gmail.com;27746630133;No;Pretoria;Gauteng;Urban Basket Pretoria;Cheese;P874;Dairy;Green Farms;S002360;2025/07/23;C8789;181.76;2;5;345.34;Cash;Paid;In-Store;Employee 047;64;Loyalty Discount;Completed
Hannah;Green;hannah.green686@gmail.com;27797379293;No;Cape Town;Western Cape;Urban Basket Cape Town;Milk;P622;Dairy;Fresh Foods SA;S002361;2025/01/25;C3844;246.27;7;0;1723.89;Card;Paid;In-Store;Employee 015;42;Buy 2 Get 1;Completed
Sarah;Lewis;sarah.lewis278@gmail.com;27613138167;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Apples;P207;Produce;Fresh Foods SA;S002362;2025/05/10;C8531;141.56;4;20;452.99;Card;Paid;In-Store;Employee 018;437;Winter Special;Completed
Kayla;Harris;kayla.harris117@gmail.com;27642483912;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Dish Soap;P978;Household;Urban Supply Co;S002363;2025/10/21;C4165;167.34;5;5;794.87;Card;Paid;In-Store;Employee 072;244;Winter Special;Completed
Megan;Young;megan.young666@gmail.com;27628605370;No;Pretoria;Gauteng;Urban Basket Pretoria;Coffee;P665;Beverages;Urban Supply Co;S002364;2025/12/13;C5320;133.48;5;5;634.03;Mobile Pay;Paid;Online;Employee 032;438;Buy 2 Get 1;Completed
Aiden;Clark;aiden.clark718@gmail.com;27627911301;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Tea;P519;Beverages;Fresh Foods SA;S002365;2025/10/08;C3071;193.59;2;10;348.46;Cash;Refunded;Online;Employee 018;210;Winter Special;Returned
Emily;Roberts;emily.roberts123@gmail.com;27839214196;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Toilet Paper;P288;Household;Cape Wholesale;S002366;2025/11/23;C5709;121.47;2;0;242.94;Cash;Paid;In-Store;Employee 004;97;Weekend Saver;Completed
Grace;Young;grace.young84@gmail.com;27606473872;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Bananas;P701;Produce;Urban Supply Co;S002367;2025/11/09;C7939;80.92;4;15;275.13;Card;Paid;Online;Employee 053;222;Buy 2 Get 1;Completed
Leah;Green;leah.green105@gmail.com;27657360698;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Muffins;P914;Bakery;Urban Supply Co;S002368;2025/03/13;C2109;165.5;4;0;662.0;Cash;Paid;In-Store;Employee 052;466;;Completed
Nathan;Young;nathan.young739@gmail.com;27722204869;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Dish Soap;P978;Household;Cape Wholesale;S002369;2025/10/18;C8554;152.24;5;10;685.08;EFT;Paid;In-Store;Employee 022;160;Winter Special;Completed
Michael;Scott;michael.scott980@gmail.com;27625608590;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Yoghurt;P785;Dairy;Urban Supply Co;S002370;2025/11/19;C5936;190.63;5;0;953.15;Mobile Pay;Paid;Online;Employee 070;259;;Completed
Nicole;Moore;nicole.moore899@gmail.com;27821230836;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Cheese;P874;Dairy;National Distribution;S002371;2025/11/06;C4617;107.96;1;0;107.96;Card;Paid;In-Store;Employee 042;255;Weekend Saver;Completed
Aiden;Davis;aiden.davis997@gmail.com;27629139971;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Yoghurt;P785;Dairy;Cape Wholesale;S002372;2025/09/04;C1914;175.4;7;0;1227.8;Mobile Pay;Paid;In-Store;Employee 007;472;Buy 2 Get 1;Completed
Jordan;Thomas;jordan.thomas64@gmail.com;27608599876;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Bread;P889;Bakery;Cape Wholesale;S002373;2025/03/28;C5365;238.54;7;5;1586.29;Card;Paid;In-Store;Employee 053;453;Weekend Saver;Completed
Isabella;Martin;isabella.martin433@gmail.com;27604033350;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Muffins;P914;Bakery;National Distribution;S002374;2025/10/02;C4117;128.41;6;0;770.46;Card;Paid;In-Store;Employee 023;163;Buy 2 Get 1;Completed
Michael;Johnson;michael.johnson187@gmail.com;27631334071;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Bananas;P701;Produce;Fresh Foods SA;S002375;2025/09/08;C8460;151.41;4;0;605.64;EFT;Paid;Online;Employee 045;288;Winter Special;Completed
Aiden;Young;aiden.young557@gmail.com;27666206514;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Milk;P622;Dairy;Cape Wholesale;S002376;2025/07/20;C2204;121.17;2;0;242.34;Mobile Pay;Paid;In-Store;Employee 002;363;Loyalty Discount;Completed
Emma;Brown;emma.brown680@gmail.com;27718272291;No;Durban;KwaZulu-Natal;Urban Basket Durban;Butter;P178;Dairy;Cape Wholesale;S002377;2025/07/06;C8586;28.26;7;0;197.82;EFT;Paid;Online;Employee 021;106;;Completed
Tyler;Young;tyler.young466@gmail.com;27727326204;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Butter;P178;Dairy;Cape Wholesale;S002378;2025/12/25;C5083;186.42;1;10;167.78;Cash;Paid;In-Store;Employee 074;321;Buy 2 Get 1;Completed
Isabella;Anderson;isabella.anderson91@gmail.com;27796671812;No;Durban;KwaZulu-Natal;Urban Basket Durban;Toilet Paper;P288;Household;Cape Wholesale;S002379;2025/08/30;C4656;200.34;3;0;601.02;Cash;Paid;In-Store;Employee 011;325;Weekend Saver;Completed
Chloe;Harris;chloe.harris928@gmail.com;27665347665;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Yoghurt;P785;Dairy;Fresh Foods SA;S002380;2025/08/30;C9925;39.46;6;0;236.76;Cash;Paid;In-Store;Employee 001;315;Weekend Saver;Completed
Daniel;Anderson;daniel.anderson629@gmail.com;27826992921;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Cake;P950;Bakery;Cape Wholesale;S002381;2025/03/24;C5151;110.62;2;15;188.05;Mobile Pay;Paid;In-Store;Employee 056;322;Weekend Saver;Completed
Isabella;Young;isabella.young984@gmail.com;27737840616;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Croissant;P937;Bakery;Fresh Foods SA;S002382;2025/01/10;C6791;25.12;6;15;128.11;Card;Paid;In-Store;Employee 047;16;Loyalty Discount;Completed
Ryan;Martin;ryan.martin953@gmail.com;27645813480;Yes;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Paper Towels;P885;Household;Cape Wholesale;S002383;2025/04/17;C3111;108.75;3;0;326.25;Card;Paid;In-Store;Employee 002;214;;Completed
Liam;Taylor;liam.taylor592@gmail.com;27672446879;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Muffins;P914;Bakery;Cape Wholesale;S002384;2025/09/28;C6279;40.5;1;15;34.42;Cash;Paid;In-Store;Employee 001;342;Buy 2 Get 1;Completed
Daniel;Taylor;daniel.taylor18@gmail.com;27604773235;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Cheese;P874;Dairy;Cape Wholesale;S002385;2025/02/28;C8485;202.2;6;10;1091.88;Mobile Pay;Paid;In-Store;Employee 074;434;Loyalty Discount;Completed
Michael;Smith;michael.smith843@gmail.com;27747166908;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Potatoes;P599;Produce;Urban Supply Co;S002386;2025/08/07;C4622;106.95;2;20;171.12;Mobile Pay;Paid;In-Store;Employee 072;372;Buy 2 Get 1;Completed
Liam;Harris;liam.harris420@gmail.com;27687345846;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Bread;P889;Bakery;Fresh Foods SA;S002387;2025/02/02;C5165;71.42;6;0;428.52;Card;Paid;In-Store;Employee 050;223;Weekend Saver;Completed
Ava;Green;ava.green448@gmail.com;27728685509;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Coffee;P665;Beverages;Green Farms;S002388;2025/06/19;C9955;74.31;5;15;315.82;Card;Paid;In-Store;Employee 013;373;;Completed
Ryan;Jackson;ryan.jackson693@gmail.com;27615757020;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Cheese;P874;Dairy;Fresh Foods SA;S002389;2025/03/08;C7764;130.14;3;10;351.38;EFT;Paid;Online;Employee 013;183;;Completed
Emily;Anderson;emily.anderson827@gmail.com;27713465958;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Toilet Paper;P288;Household;Cape Wholesale;S002390;2025/04/10;C7810;183.37;2;20;293.39;Card;Paid;In-Store;Employee 043;362;Buy 2 Get 1;Completed
Hannah;Davis;hannah.davis904@gmail.com;27811280694;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Muffins;P914;Bakery;Urban Supply Co;S002391;2025/10/08;C3181;82.78;1;20;66.22;Cash;Paid;In-Store;Employee 059;325;Buy 2 Get 1;Completed
Joshua;White;joshua.white954@gmail.com;27648586682;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Milk;P622;Dairy;Fresh Foods SA;S002392;2025/06/24;C6014;248.78;8;0;1990.24;Cash;Paid;In-Store;Employee 047;395;;Completed
Kayla;Harris;kayla.harris86@gmail.com;27713685985;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Cheese;P874;Dairy;National Distribution;S002393;2025/04/03;C6318;127.87;6;5;728.86;Mobile Pay;Paid;In-Store;Employee 058;282;Loyalty Discount;Completed
Noah;Naidoo;noah.naidoo763@gmail.com;27679600666;No;Polokwane;Limpopo;Urban Basket Polokwane;Tea;P519;Beverages;Green Farms;S002394;2025/01/10;C2350;70.9;8;10;510.48;Cash;Paid;Online;Employee 003;465;Buy 2 Get 1;Completed
Nathan;Thomas;nathan.thomas722@gmail.com;27616729449;No;Cape Town;Western Cape;Urban Basket Cape Town;Toilet Paper;P288;Household;National Distribution;S002395;2025/06/08;C2928;19.18;7;20;107.41;Cash;Paid;In-Store;Employee 023;457;Winter Special;Completed
Emily;Adams;emily.adams747@gmail.com;27828838791;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Yoghurt;P785;Dairy;Green Farms;S002396;2025/06/30;C3966;83.18;1;20;66.54;Mobile Pay;Paid;In-Store;Employee 057;227;Weekend Saver;Completed
Sarah;Davis;sarah.davis117@gmail.com;27832791751;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Tea;P519;Beverages;Cape Wholesale;S002397;2025/06/19;C8359;7.03;4;0;28.12;Mobile Pay;Paid;Online;Employee 053;226;Buy 2 Get 1;Completed
Lucas;Naidoo;lucas.naidoo411@gmail.com;27628617218;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Water;P667;Beverages;Green Farms;S002398;2025/08/26;C1009;242.08;6;10;1307.23;Card;Paid;In-Store;Employee 014;337;Winter Special;Completed
Kayla;Thomas;kayla.thomas261@gmail.com;27669595200;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Muffins;P914;Bakery;Urban Supply Co;S002399;2025/04/11;C7208;17.55;7;10;110.57;EFT;Paid;In-Store;Employee 059;348;;Completed
Leah;Adams;leah.adams456@gmail.com;27839710525;No;Pretoria;Gauteng;Urban Basket Pretoria;Water;P667;Beverages;National Distribution;S002400;2025/03/01;C5600;225.87;7;15;1343.93;Cash;Paid;In-Store;Employee 074;386;Weekend Saver;Completed
Liam;Miller;liam.miller332@gmail.com;27787159984;No;Durban;KwaZulu-Natal;Urban Basket Durban;Apples;P207;Produce;Urban Supply Co;S002401;2025/04/23;C6379;233.92;7;20;1309.95;Cash;Paid;In-Store;Employee 067;383;Loyalty Discount;Completed
Isabella;Clark;isabella.clark549@gmail.com;27612678676;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Croissant;P937;Bakery;National Distribution;S002402;2025/10/07;C9390;129.35;7;0;905.45;EFT;Paid;In-Store;Employee 031;239;Weekend Saver;Completed
Ava;Green;ava.green103@gmail.com;27767211349;No;Pretoria;Gauteng;Urban Basket Pretoria;Coffee;P665;Beverages;Green Farms;S002403;2025/05/26;C1066;61.21;8;10;440.71;EFT;Paid;In-Store;Employee 036;236;Buy 2 Get 1;Completed
Megan;Smith;megan.smith36@gmail.com;27619974686;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Coffee;P665;Beverages;Urban Supply Co;S002404;2025/03/29;C8403;146.43;7;20;820.01;Mobile Pay;Paid;Online;Employee 018;327;Buy 2 Get 1;Completed
Zoe;White;zoe.white808@gmail.com;27602251339;No;Pretoria;Gauteng;Urban Basket Pretoria;Butter;P178;Dairy;National Distribution;S002405;2025/05/13;C6810;173.12;2;0;346.24;Cash;Paid;In-Store;Employee 044;333;Loyalty Discount;Completed
Nicole;Nel;nicole.nel940@gmail.com;27789501814;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Detergent;P888;Household;Cape Wholesale;S002406;2025/06/10;C8570;92.56;7;20;518.34;Mobile Pay;Paid;Online;Employee 065;472;Weekend Saver;Completed
Nathan;Thomas;nathan.thomas517@gmail.com;27628315932;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Detergent;P888;Household;Urban Supply Co;S002407;2025/04/22;C7199;132.75;8;20;849.6;EFT;Paid;Online;Employee 005;430;Winter Special;Completed
Kayla;Wilson;kayla.wilson426@gmail.com;27733117156;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Water;P667;Beverages;Fresh Foods SA;S002408;2025/11/23;C8629;25.75;7;15;153.21;Cash;Paid;Online;Employee 041;328;;Completed
Olivia;Jones;olivia.jones796@gmail.com;27785611363;No;Pretoria;Gauteng;Urban Basket Pretoria;Bananas;P701;Produce;Fresh Foods SA;S002409;2025/09/14;C3434;51.35;4;15;174.59;EFT;Paid;Online;Employee 037;120;Winter Special;Completed
Jordan;Anderson;jordan.anderson563@gmail.com;27637766308;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Croissant;P937;Bakery;Cape Wholesale;S002410;2025/03/12;C1708;57.99;3;20;139.18;Mobile Pay;Paid;In-Store;Employee 041;81;Weekend Saver;Completed
Isabella;Naidoo;isabella.naidoo565@gmail.com;27764697607;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Milk;P622;Dairy;Cape Wholesale;S002411;2025/12/20;C5665;41.08;8;10;295.78;Card;Paid;In-Store;Employee 025;495;Winter Special;Completed
Olivia;Martin;olivia.martin759@gmail.com;27743078817;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Potatoes;P599;Produce;Cape Wholesale;S002412;2025/06/18;C2226;107.41;5;10;483.34;Card;Paid;In-Store;Employee 075;363;Buy 2 Get 1;Completed
Nicole;Taylor;nicole.taylor261@gmail.com;27615089687;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Butter;P178;Dairy;Fresh Foods SA;S002413;2025/02/28;C1686;11.6;3;5;33.06;Mobile Pay;Paid;Online;Employee 033;99;Weekend Saver;Completed
Tyler;Young;tyler.young309@gmail.com;27743157763;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Yoghurt;P785;Dairy;Cape Wholesale;S002414;2025/02/25;C8702;30.01;7;0;210.07;Cash;Paid;In-Store;Employee 012;244;;Completed
Leah;Taylor;leah.taylor633@gmail.com;27724867531;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Water;P667;Beverages;Green Farms;S002415;2025/03/18;C7639;226.77;2;0;453.54;Cash;Paid;In-Store;Employee 004;197;Buy 2 Get 1;Completed
Emma;Jones;emma.jones342@gmail.com;27731830037;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Paper Towels;P885;Household;National Distribution;S002416;2025/07/09;C5068;234.36;1;0;234.36;EFT;Paid;In-Store;Employee 044;170;;Completed
Megan;Clark;megan.clark966@gmail.com;27686014482;No;Polokwane;Limpopo;Urban Basket Polokwane;Croissant;P937;Bakery;Cape Wholesale;S002417;2025/10/03;C8023;126.18;1;5;119.87;EFT;Paid;In-Store;Employee 028;330;Winter Special;Completed
Nicole;Adams;nicole.adams778@gmail.com;27769451015;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Bread;P889;Bakery;National Distribution;S002418;2025/04/02;C5306;11.25;7;10;70.88;Cash;Paid;In-Store;Employee 052;193;Winter Special;Completed
Olivia;Clark;olivia.clark440@gmail.com;27797279563;No;Cape Town;Western Cape;Urban Basket Cape Town;Muffins;P914;Bakery;Fresh Foods SA;S002419;2025/06/22;C3452;142.15;1;0;142.15;Card;Paid;In-Store;Employee 052;234;Loyalty Discount;Completed
Kayla;Thompson;kayla.thompson637@gmail.com;27604312781;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Apples;P207;Produce;National Distribution;S002420;2025/01/20;C2099;170.36;6;0;1022.16;Card;Paid;In-Store;Employee 027;434;Winter Special;Completed
Ethan;Harris;ethan.harris92@gmail.com;27734878632;Yes;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Detergent;P888;Household;Fresh Foods SA;S002421;2025/02/28;C8489;150.79;7;0;1055.53;Mobile Pay;Paid;In-Store;Employee 024;282;Winter Special;Completed
Ava;Jackson;ava.jackson51@gmail.com;27797730337;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Bread;P889;Bakery;Green Farms;S002422;2025/03/17;C3581;196.34;7;10;1236.94;Card;Paid;Online;Employee 001;114;;Completed
Olivia;Scott;olivia.scott936@gmail.com;27623880995;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Muffins;P914;Bakery;Cape Wholesale;S002423;2025/03/06;C7846;216.81;1;10;195.13;Cash;Paid;In-Store;Employee 066;334;Weekend Saver;Completed
Emma;Moore;emma.moore467@gmail.com;27669380699;Yes;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Cake;P950;Bakery;National Distribution;S002424;2025/06/15;C1887;73.3;6;10;395.82;Mobile Pay;Paid;In-Store;Employee 070;455;Weekend Saver;Completed
Olivia;Wilson;olivia.wilson241@gmail.com;27605313689;No;Durban;KwaZulu-Natal;Urban Basket Durban;Water;P667;Beverages;Cape Wholesale;S002425;2025/09/23;C4170;41.8;3;15;106.59;Card;Paid;In-Store;Employee 011;215;Loyalty Discount;Completed
Olivia;Anderson;olivia.anderson688@gmail.com;27724556956;No;Cape Town;Western Cape;Urban Basket Cape Town;Yoghurt;P785;Dairy;Urban Supply Co;S002426;2025/06/15;C7815;93.0;7;10;585.9;Cash;Paid;Online;Employee 035;209;;Completed
Noah;White;noah.white959@gmail.com;27811603339;No;Polokwane;Limpopo;Urban Basket Polokwane;Water;P667;Beverages;Green Farms;S002427;2025/05/12;C5346;41.02;8;15;278.94;EFT;Paid;In-Store;Employee 023;236;Winter Special;Completed
Chloe;Martin;chloe.martin125@gmail.com;27675570692;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Butter;P178;Dairy;Green Farms;S002428;2025/12/23;C9107;5.99;5;0;29.95;EFT;Paid;Online;Employee 054;245;Weekend Saver;Completed
Olivia;Jones;olivia.jones4@gmail.com;27831060036;No;Cape Town;Western Cape;Urban Basket Cape Town;Apples;P207;Produce;Urban Supply Co;S002429;2025/10/07;C3331;238.49;8;0;1907.92;EFT;Paid;In-Store;Employee 020;267;;Completed
Grace;Johnson;grace.johnson214@gmail.com;27747357245;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Dish Soap;P978;Household;Urban Supply Co;S002430;2025/07/13;C7570;177.59;2;20;284.14;EFT;Paid;Online;Employee 016;13;;Completed
Emma;Naidoo;emma.naidoo114@gmail.com;27646350303;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Apples;P207;Produce;Fresh Foods SA;S002431;2025/07/23;C9453;10.74;7;5;71.42;Card;Paid;In-Store;Employee 026;353;Weekend Saver;Completed
Ryan;White;ryan.white179@gmail.com;27739040499;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Tomatoes;P460;Produce;Green Farms;S002432;2025/04/08;C2050;117.89;3;10;318.3;Card;Paid;In-Store;Employee 023;68;Loyalty Discount;Completed
Grace;White;grace.white585@gmail.com;27621765542;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Croissant;P937;Bakery;National Distribution;S002433;2025/01/10;C5424;210.02;2;20;336.03;Card;Paid;In-Store;Employee 074;43;Loyalty Discount;Completed
Nathan;Moore;nathan.moore398@gmail.com;27608336476;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Detergent;P888;Household;National Distribution;S002434;2025/03/02;C9557;3.18;8;15;21.62;Mobile Pay;Paid;In-Store;Employee 001;399;Weekend Saver;Completed
Daniel;Moore;daniel.moore614@gmail.com;27794764305;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Cheese;P874;Dairy;Fresh Foods SA;S002435;2025/01/29;C1645;118.17;8;0;945.36;Mobile Pay;Paid;In-Store;Employee 037;145;Winter Special;Completed
Michael;Williams;michael.williams18@gmail.com;27789029893;No;Polokwane;Limpopo;Urban Basket Polokwane;Paper Towels;P885;Household;Fresh Foods SA;S002436;2025/11/28;C8252;114.62;7;0;802.34;EFT;Paid;In-Store;Employee 053;342;;Completed
Jordan;Anderson;jordan.anderson676@gmail.com;27658824727;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Coffee;P665;Beverages;Green Farms;S002437;2025/02/24;C1008;169.88;1;0;169.88;Mobile Pay;Paid;In-Store;Employee 072;14;Winter Special;Completed
Jordan;Harris;jordan.harris668@gmail.com;27684088061;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Tea;P519;Beverages;Fresh Foods SA;S002438;2025/12/18;C6701;142.42;5;0;712.1;Cash;Paid;In-Store;Employee 023;41;;Completed
Nathan;Harris;nathan.harris567@gmail.com;27794182471;No;Durban;KwaZulu-Natal;Urban Basket Durban;Toilet Paper;P288;Household;National Distribution;S002439;2025/12/12;C6971;69.09;8;5;525.08;EFT;Paid;Online;Employee 030;216;Buy 2 Get 1;Completed
Ethan;Thomas;ethan.thomas721@gmail.com;27607920391;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Yoghurt;P785;Dairy;Fresh Foods SA;S002440;2025/12/14;C3736;39.96;6;15;203.8;EFT;Paid;In-Store;Employee 022;144;;Completed
Tyler;Botha;tyler.botha894@gmail.com;27631554026;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Juice;P930;Beverages;Cape Wholesale;S002441;2025/12/15;C4460;74.7;8;20;478.08;EFT;Pending;In-Store;Employee 012;122;Weekend Saver;Cancelled
Tyler;Davis;tyler.davis406@gmail.com;27613632096;No;Pretoria;Gauteng;Urban Basket Pretoria;Potatoes;P599;Produce;National Distribution;S002442;2025/12/13;C7479;96.38;8;0;771.04;Mobile Pay;Paid;Online;Employee 001;163;Buy 2 Get 1;Completed
Leah;Walker;leah.walker596@gmail.com;27606566811;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Tomatoes;P460;Produce;Green Farms;S002443;2025/07/20;C1760;131.44;6;10;709.78;Card;Paid;In-Store;Employee 036;301;Loyalty Discount;Completed
Nicole;Young;nicole.young549@gmail.com;27735272269;No;Cape Town;Western Cape;Urban Basket Cape Town;Croissant;P937;Bakery;Green Farms;S002444;2025/01/24;C9246;44.8;7;15;266.56;EFT;Paid;Online;Employee 057;135;Buy 2 Get 1;Completed
Chloe;Johnson;chloe.johnson867@gmail.com;27616239306;No;Polokwane;Limpopo;Urban Basket Polokwane;Muffins;P914;Bakery;Fresh Foods SA;S002445;2025/03/16;C5234;191.8;6;0;1150.8;Mobile Pay;Paid;In-Store;Employee 014;461;;Completed
Matthew;Smith;matthew.smith993@gmail.com;27827118748;No;Cape Town;Western Cape;Urban Basket Cape Town;Paper Towels;P885;Household;Cape Wholesale;S002446;2025/09/19;C2160;104.06;5;5;494.28;EFT;Paid;In-Store;Employee 029;39;Winter Special;Completed
Liam;Jones;liam.jones273@gmail.com;27657753239;No;Polokwane;Limpopo;Urban Basket Polokwane;Tea;P519;Beverages;Fresh Foods SA;S002447;2025/11/30;C1857;181.5;8;0;1452.0;EFT;Paid;In-Store;Employee 069;449;;Completed
